19,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ080,ΙΣΤΟΡΙΚΗ ΔΗΜΟΓΡΑΦΙΑ: ΕΝΝΟΙΕΣ ΚΑΙ ΤΕΧΝΙΚΕΣ ΕΡΕΥΝΑΣ,2,3,ΕΕ,ΤΟΜΑΡΑ-ΣΙΔΕΡΗ ΣΤΑΜΑΤΟΥΛΑ,002
20,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ089,ΤΟ ΕΛΛΗΝΙΚΟ ΕΘΝΙΚΟ ΖΗΤΗΜΑ ΚΑΙ Η ΕΥΡΩΠΗ: 1830-1912,1,3,ΕΕ,ΛΟΥΒΗ ΕΥΑΓΓΕΛΙΑ,002
21,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ092,ΜΕΘΟΔΟΛΟΓΙΑ ΕΜΠΕΙΡΙΚΗΣ ΕΡΕΥΝΑΣ ΙΙ,2,3,ΕΕ,ΚΟΛΛΙΑΣ ΑΝΔΡΕΑΣ,002
22,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ095,ΚΟΙΝΩΝΙΚΟ ΥΠΟΚΕΙΜΕΝΟ ΚΑΙ ΚΟΙΝΩΝΙΚΗ ΔΡΑΣΗ,1,3,ΕΕ,ΛΕΛΕΔΑΚΗΣ ΚΑΝΑΚΗΣ,002
23,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ099,Η ΕΝΝΟΙΑ ΤΟΥ ΠΟΛΙΤΙΚΟΥ: ΠΡΟΣΕΓΓΙΣΕΙΣ,1,3,ΕΕ,ΑΝΑΝΙΑΔΗΣ ΓΡΗΓΟΡΙΟΣ,002
24,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ103,ΑΠΟ ΤΟ ΕΑΜ ΣΤΗΝ ΕΔΑ: Η ΔΙΑΔΡΟΜΗ ΤΗΣ ΕΛΛΗΝΙΚΗΣ ΑΡΙΣΤΕΡΑΣ ΣΤΗΝ ΠΡΟΔΙΔΑΚΤΟΡΙΚΗ ΕΛΛΑΔΑ ΚΑΙ ΟΙ ΑΠΑΝΤΗΣΕΙΣ ΤΗΣ ΣΤΙΣ ΙΣΤΟΡΙΚΕΣ ΑΝΑΓΚΑΙΟΤΗΤΕΣ ΤΗΣ ΕΠΟΧΗΣ,2,3,ΕΕ,ΠΑΠΑΣΤΡΑΤΗΣ ΠΡΟΚΟΠΗΣ,002
25,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ104,"ΠΡΩΙΜΟΣ ΚΑΙ ΥΣΤΕΡΟΣ ΑΛΤΟΥΣΕΡ: ΔΟΜΗ, ΑΣΤΑΘΜΗΤΟ, ΥΠΟΚΕΙΜΕΝΟ",2,3,ΕΕ,ΦΟΥΡΤΟΥΝΗΣ ΓΕΩΡΓΙΟΣ,002
26,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ107,Ο ΕΛΛΗΝΙΣΜΟΣ ΚΑΙ Ο ΡΩΣΙΚΟΣ ΚΟΣΜΟΣ ΑΠΟ ΤΟ 18ο ΕΩΣ ΤΟΝ 20ο ΑΙΩΝΑ -Ι-,1,3,ΕΕ,ΣΕΛΕΚΟΥ ΟΛΥΜΠΙΑ,002
27,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ114,ΦΡΟΥΔΙΣΜΟΣ ΚΑΙ ΜΑΡΞΙΣΤΙΚΗ ΣΚΕΨΗ,2,3,ΕΕ,ΘΕΟΤΟΚΑΣ ΝΙΚΟΛΑΟΣ,002
28,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ115,ΘΕΜΑΤΑ ΑΡΧΑΙΑΣ ΠΟΛΙΤΙΚΗΣ ΦΙΛΟΣΟΦΙΑΣ - ΘΕΩΡΙΕΣ ΤΗΣ ΕΞΟΥΣΙΑΣ ΣΤΗΝ ΚΛΑΣΙΚΗ ΑΡΧΑΙΟΤΗΤΑ,2,3,ΕΕ,ΑΝΑΝΙΑΔΗΣ ΓΡΗΓΟΡΙΟΣ,002
29,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ117,Η ΕΤΕΡΟΤΗΤΑ ΣΤΑ ΒΑΛΚΑΝΙΑ: ΟΙ ΠΗΓΕΣ ΚΑΙ Η ΑΝΑΓΝΩΣΗ ΤΟΥΣ,2,3,ΕΕ,ΜΠΑΛΤΣΙΩΤΗΣ ΛΑΜΠΡΟΣ,002
30,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ118,ΚΟΙΝΩΝΙΟΛΟΓΙΑ ΤΟΥ ΑΘΛΗΤΙΣΜΟΥ: ΙΣΤΟΡΙΑ ΤΩΝ ΕΛΛΗΝΙΚΩΝ ΣΥΛΛΟΓΩΝ ΠΟΔΟΣΦΑΙΡΟΥ,2,3,ΕΕ,ΚΟΤΑΡΙΔΗΣ ΝΙΚΟΛΑΟΣ,002
31,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ119,ΙΣΤΟΡΙΚΗ ΑΝΘΡΩΠΟΛΟΓΙΑ ΚΑΙ ΕΘΝΟΪΣΤΟΡΙΑ,2,3,ΕΕ,ΠΑΠΑΓΕΩΡΓΙΟΥ ΣΤΕΦΑΝΟΣ,002
32,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ121,ΝΕΟΤΕΡΙΚΗ ΕΠΑΝΑΣΤΑΣΗ ΚΑΙ ΚΟΣΜΙΚΗ ΙΔΕΟΛΟΓΙΑ ΣΤΗΝ ΕΥΡΩΠΗ ΚΑΙ ΤΗΝ ΑΜΕΡΙΚΗ (1774-1820),2,3,ΕΕ,ΤΖΟΥΡΜΑΝΑ ΙΩΑΝΝΑ,002
33,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ208,ΚΟΙΝΩΝΙΚΟ ΚΡΑΤΟΣ ΚΑΙ ΚΑΠΙΤΑΛΙΣΜΟΣ: ΘΕΣΜΙΚΟΙ ΜΕΤΑΣΧΗΜΑΤΙΣΜΟΙ ΑΠΟ ΤΟ ΤΕΛΟΣ ΤΗΣ ΚΕΫΝΣΙΑΝΗΣ ΣΥΝΑΙΝΕΣΗΣ ΣΤΗ ΣΗΜΕΡΙΝΗ ΚΡΙΣΗ,1,3,ΕΕ,ΑΓΓΕΛΙΔΗΣ ΕΜΜΑΝΟΥΗΛ,002
34,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ211,ΘΕΣΜΟΙ ΚΟΙΝΩΝΙΚΗΣ ΕΥΘΥΝΗΣ ΚΑΙ ΚΟΙΝΩΝΙΚΗ ΑΛΛΗΛΕΓΓΥΗ 1,1,3,ΕΕ,ΚΟΥΖΕΛΗΣ ΓΕΡΑΣΙΜΟΣ,002
35,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ211,ΘΕΣΜΟΙ ΚΟΙΝΩΝΙΚΗΣ ΕΥΘΥΝΗΣ ΚΑΙ ΚΟΙΝΩΝΙΚΗ ΑΛΛΗΛΕΓΓΥΗ 1,1,3,ΕΕ,ΜΟΣΧΟΝΑΣ ΓΕΡΑΣΙΜΟΣ,002
36,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ213,ΘΕΣΜΟΙ ΚΟΙΝΩΝΙΚΗΣ ΕΥΘΥΝΗΣ ΚΑΙ ΚΟΙΝΩΝΙΚΗ ΑΛΛΗΛΕΓΓΥΗ 2,2,3,ΕΕ,ΚΟΥΖΕΛΗΣ ΓΕΡΑΣΙΜΟΣ,002
37,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ213,ΘΕΣΜΟΙ ΚΟΙΝΩΝΙΚΗΣ ΕΥΘΥΝΗΣ ΚΑΙ ΚΟΙΝΩΝΙΚΗ ΑΛΛΗΛΕΓΓΥΗ 2,2,3,ΕΕ,ΜΟΣΧΟΝΑΣ ΓΕΡΑΣΙΜΟΣ,002
38,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ214,ΘΕΩΡΙΕΣ ΤΟΥ ΦΥΣΙΚΟΥ ΔΙΚΑΙΟΥ,1,3,ΕΕ,ΦΑΡΑΚΛΑΣ-ΜΑΤΟΡΙΚΟΣ ΓΕΩΡΓΙΟΣ,002
39,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ216,ΑΠΟ ΤΟ ΓΕΝΟΣ ΣΤΟ ΕΘΝΟΣ: ΑΠΟ ΤΟ ΟΘΩΜΑΝΙΚΟ RUM-MILLET ΣΤΟ ΕΘΝΟΣ-ΚΡΑΤΟΣ ΤΩΝ ΕΛΛΗΝΩΝ,1,3,ΕΕ,ΠΑΠΑΓΕΩΡΓΙΟΥ ΣΤΕΦΑΝΟΣ,002
40,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ218,ΙΣΤΟΡΙΚΗ ΣΥΓΚΡΟΤΗΣΗ ΤΟΥ ΕΛΛΗΝΙΚΟΥ ΦΟΙΤΗΤΙΚΟΥ ΚΙΝΗΜΑΤΟΣ ΚΑΙ Η ΠΑΡΕΜΒΑΣΗ ΤΟΥ ΣΤΗΝ ΚΟΙΝΩΝΙΚΗ ΔΥΝΑΜΙΚΗ ΣΤΗ ΔΙΑΡΚΕΙΑ ΤΟΥ 20ου ΑΙΩΝΑ,2,3,ΕΕ,ΚΑΛΑΦΑΤΗΣ ΑΘΑΝΑΣΙΟΣ,002
41,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ220,"ΟΙ ΜΕΤΑΣΧΗΜΑΤΙΣΜΟΙ ΣΤΗ ΘΕΩΡΗΣΗ ΚΑΙ ΠΟΛΙΤΙΚΗ ΤΟΥ ΠΑΡΕΛΘΟΝΤΟΣ: ΑΛΛΗΛΟΥΧΙΕΣ, ΔΙΑΣΤΡΩΜΑΤΩΣΕΙΣ ΚΑΙ ΔΙΑΣΥΝΔΕΣΕΙΣ ΕΠΟΧΩΝ",2,3,ΕΕ,ΠΕΣΜΑΖΟΓΛΟΥ ΣΤΕΦΑΝΟΣ,002
42,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ225,ΟΨΕΙΣ ΤΗΣ ΕΥΡΩΠΑΪΚΗΣ ΙΔΕΑΣ (19ος-20ος ΑΙΩΝΑΣ),2,3,ΕΕ,ΚΟΥΛΟΥΡΗ ΧΡΙΣΤΙΝΑ,002
43,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ226,EUROPEAN IDENTITIES,2,3,ΕΕ,ΚΟΥΛΟΥΡΗ ΧΡΙΣΤΙΝΑ,002
44,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ228,ΣΥΓΧΡΟΝΗ ΕΛΛΗΝΙΚΗ ΕΞΩΤΕΡΙΚΗ ΠΟΛΙΤΙΚΗ (1941-1990),2,3,ΕΕ,ΛΑΓΑΝΗ ΕΙΡΗΝΗ,002
45,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ230,ΙΔΕΟΛΟΓΙΚΑ ΡΕΥΜΑΤΑ ΚΑΙ ΠΟΛΙΤΙΚΑ ΑΙΤΗΜΑΤΑ ΣΤΟ ΕΛΛΗΝΙΚΟ ΚΡΑΤΟΣ: ΠΡΟΣΛΗΨΕΙΣ- ΕΠΙΡΡΟΕΣ ΤΗΣ ΕΠΤΑΝΗΣΙΑΚΗΣ ΙΔΕΟΛΟΓΙΑΣ ΣΤΗΝ ΕΛΛΗΝΙΚΗ ΠΟΛΙΤΙΚΗ ΖΩΗ (19ος ΑΙ).,1,3,ΕΕ,ΛΟΥΒΗ ΕΥΑΓΓΕΛΙΑ,002
46,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ232,ΣΥΓΚΡΙΤΙΚΗ ΠΟΛΙΤΙΚΗ ΑΝΑΛΥΣΗ,1,3,ΕΕ,ΙΟΡΔΑΝΟΓΛΟΥ ΧΡΥΣΑΦΗΣ,002
47,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ233,"ΑΠΟ ΤΗ ΜΕΤΑΠΟΛΙΤΕΥΣΗ ΣΤΗΝ ΑΛΛΑΓΗ. ΠΟΛΙΤΙΚΕΣ ΚΑΙ ΚΟΙΝΩΝΙΚΕΣ ΕΞΕΛΙΞΕΙΣ, 1974 - 1981",1,3,ΕΕ,ΠΑΠΑΘΑΝΑΣΙΟΥ ΙΩΑΝΝΑ,002
48,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ233,"ΑΠΟ ΤΗ ΜΕΤΑΠΟΛΙΤΕΥΣΗ ΣΤΗΝ ΑΛΛΑΓΗ. ΠΟΛΙΤΙΚΕΣ ΚΑΙ ΚΟΙΝΩΝΙΚΕΣ ΕΞΕΛΙΞΕΙΣ, 1974 - 1981",1,3,ΕΕ,ΚΑΡΑΜΑΝΩΛΑΚΗΣ ΕΥΑΓΓΕΛΟΣ,002
49,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ234,"ΤΟ ΣΩΜΑ ΣΤΟΝ ΚΛΑΣΙΚΟ ΦΙΛΕΛΕΥΘΕΡΙΣΜΟ: ΗΘΙΚΗ, ΟΙΚΟΝΟΜΙΑ, ΠΟΛΙΤΙΚΗ",1,3,ΕΕ,ΤΕΓΟΣ ΣΠΥΡΙΔΩΝ,002
50,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ235,ΟΨΕΙΣ ΤΗΣ ΕΛΛΗΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ ΚΟΥΛΤΟΥΡΑΣ: ΣΥΓΚΡΙΤΙΚΗ ΑΝΑΛΥΣΗ ΠΟΛΙΤΙΚΩΝ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΔΕΔΟΜΕΝΩΝ,2,3,ΕΕ,ΚΟΥΝΤΟΥΡΗ ΦΑΝΗ,002
51,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ236,ΙΣΤΟΡΙΑ ΤΟΥ ΧΡΟΝΟΥ,2,3,ΕΕ,ΛΥΜΠΕΡΑΤΟΣ ΑΝΔΡΕΑΣ,002
52,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ237,ΙΣΤΟΡΙΑ ΤΟΥ ΤΟΥΡΙΣΜΟΥ: ΑΠΟ ΤΗΝ ΠΕΡΙΗΓΗΣΗ ΣΤΗΝ ΜΑΖΙΚΗ ΚΑΤΑΝΑΛΩΣΗ (19ος - 20ος ΑΙΩΝΑΣ),2,3,ΕΕ,ΚΟΥΛΟΥΡΗ ΧΡΙΣΤΙΝΑ,002
53,ΜΕΤ,7,1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ238,ΠΟΣΟΤΙΚΕΣ ΜΕΘΟΔΟΙ ΣΤΗΝ ΑΝΑΛΥΣΗ ΕΚΛΟΓΙΚΩΝ ΔΕΔΟΜΕΝΩΝ,2,3,ΕΕ,ΓΕΩΡΓΙΑΔΟΥ ΒΑΣΙΛΙΚΗ,002
